Ano;Mês/Ano;Estado;Bacia;Campo;Poço;Ambiente;Instalação;Produção de Óleo (m³);Produção de Condensado (m³);Produção de Gás Associado (Mm³);Produção de Gás Não Associado (Mm³);Produção de Água (m³);Injeção de Gás (Mm³);Injeção de Água para Recuperação Secundária (m³);Injeção de Água para Descarte (m³);Injeção de Gás Carbônico (Mm³);Injeção de Nitrogênio (Mm³);Injeção de Vapor de Água (t);Injeção de Polímeros (m³);Injeção de Outros Fluidos (m³)
2022;04/2022;Bahia;Recôncavo;DOM JOÃO;8-DJ-811H-BAS;Mar;Estação Marapé (Dom João Mar);;;;;;0;2313;3987;0;0;0;0;0
2022;04/2022;Bahia;Recôncavo;DOM JOÃO;8-DJM-858H-BAS;Mar;Estação Marapé (Dom João Mar);;;;;;0;2759;159;0;0;0;0;0
2022;04/2022;Bahia;Recôncavo;DOM JOÃO;8-DJM-881H-BAS;Mar;Estação Marapé (Dom João Mar);119;43037;0;2;80661;0;2850;8755;;;;;
2022;04/2022;Bahia;Recôncavo;DOM JOÃO MAR;7-DJM-854H-BAS;Mar;Estação Marapé (Dom João Mar);14;26151;0;0;48917;0;149;75089;;;;;
2022;04/2022;Bahia;Recôncavo;DOM JOÃO MAR;7-DJM-856H-BAS;Mar;Estação Marapé (Dom João Mar);14;5043;0;0;14069;0;401;138;;;;;
2022;04/2022;Bahia;Recôncavo;DOM JOÃO MAR;7-DJM-857H-BAS;Mar;Não Informado;0;0;0;0;0;;;;;;;;
2022;04/2022;Bahia;Recôncavo;DOM JOÃO MAR;7-DJM-882H-BAS;Mar;Não Informado;0;0;0;0;0;;;;;;;;
2022;04/2022;Bahia;Recôncavo;DOM JOÃO MAR;8-DJ-811H-BAS;Mar;Estação Marapé (Dom João Mar);;;;;;0;338;613;0;0;0;0;0
2022;04/2022;Bahia;Recôncavo;DOM JOÃO MAR;8-DJM-858H-BAS;Mar;Estação Marapé (Dom João Mar);;;;;;0;403;201;0;0;0;0;0
2022;04/2022;Bahia;Recôncavo;DOM JOÃO MAR;8-DJM-881H-BAS;Mar;Estação Marapé (Dom João Mar);17;45263;0;0;41014;0;416;48845;;;;;
2022;04/2022;Ceará;Ceará;ATUM;3-AT-8-CES;Mar;Não Informado;0;0;0;0;0;;;;;;;;
2022;04/2022;Ceará;Ceará;ATUM;3-CES-83-CE;Mar;Não Informado;0;0;0;0;0;;;;;;;;
2022;04/2022;Ceará;Ceará;ATUM;3-CES-86D-CE;Mar;Não Informado;0;0;0;0;0;;;;;;;;
2022;04/2022;Ceará;Ceará;ATUM;7-AT-10D-CES;Mar;Não Informado;0;0;0;0;0;;;;;;;;
2022;04/2022;Ceará;Ceará;ATUM;7-AT-13D-CES;Mar;Não Informado;0;0;0;0;0;;;;;;;;
2022;04/2022;Ceará;Ceará;ATUM;7-AT-16D-CES;Mar;Não Informado;0;0;0;0;0;;;;;;;;
2022;04/2022;Ceará;Ceará;ATUM;7-AT-17D-CES;Mar;Não Informado;0;0;0;0;0;;;;;;;;
2022;04/2022;Ceará;Ceará;ATUM;7-AT-18D-CES;Mar;Não Informado;0;0;0;0;0;;;;;;;;
2022;04/2022;Ceará;Ceará;ATUM;7-AT-19D-CES;Mar;Não Informado;0;0;0;0;0;;;;;;;;
2022;04/2022;Ceará;Ceará;ATUM;7-AT-21DP-CES;Mar;Não Informado;0;0;0;0;0;;;;;;;;
2022;04/2022;Ceará;Ceará;ATUM;7-AT-22DP-CES;Mar;Não Informado;0;0;0;0;0;;;;;;;;
2022;04/2022;Ceará;Ceará;ATUM;7-AT-2D-CES;Mar;Não Informado;0;0;0;0;0;;;;;;;;
2022;04/2022;Ceará;Ceará;ATUM;7-AT-4D-CES;Mar;Não Informado;0;0;0;0;0;;;;;;;;
2022;04/2022;Ceará;Ceará;ATUM;7-AT-6D-CES;Mar;Não Informado;0;0;0;0;0;;;;;;;;
2022;04/2022;Ceará;Ceará;ATUM;7-AT-7D-CES;Mar;Não Informado;0;0;0;0;0;;;;;;;;
2022;04/2022;Ceará;Ceará;ATUM;7-CES-84D-CE;Mar;Não Informado;0;0;0;0;0;;;;;;;;
2022;04/2022;Ceará;Ceará;ATUM;8-AT-11D-CES;Mar;Não Informado;0;0;0;0;0;;;;;;;;
2022;04/2022;Ceará;Ceará;ATUM;8-AT-12D-CES;Mar;Não Informado;0;0;0;0;0;;;;;;;;
2022;04/2022;Ceará;Ceará;CURIMÃ;7-CR-11D-CES;Mar;Não Informado;0;0;0;0;0;;;;;;;;
2022;04/2022;Ceará;Ceará;CURIMÃ;7-CR-14D-CES;Mar;Não Informado;0;0;0;0;0;;;;;;;;
2022;04/2022;Ceará;Ceará;CURIMÃ;7-CR-17D-CES;Mar;Não Informado;0;0;0;0;0;;;;;;;;
2022;04/2022;Ceará;Ceará;CURIMÃ;7-CR-21D-CES;Mar;Não Informado;0;0;0;0;0;;;;;;;;
2022;04/2022;Ceará;Ceará;CURIMÃ;7-CR-22D-CES;Mar;Não Informado;0;0;0;0;0;;;;;;;;
2022;04/2022;Ceará;Ceará;CURIMÃ;7-CR-24D-CES;Mar;Não Informado;0;0;0;0;0;;;;;;;;
2022;04/2022;Ceará;Ceará;CURIMÃ;7-CR-28HP-CES;Mar;Não Informado;0;0;0;0;0;;;;;;;;
2022;04/2022;Ceará;Ceará;CURIMÃ;7-CR-2D-CES;Mar;Não Informado;0;0;0;0;0;;;;;;;;
2022;04/2022;Ceará;Ceará;CURIMÃ;7-CR-4D-CES;Mar;Não Informado;0;0;0;0;0;;;;;;;;
2022;04/2022;Ceará;Ceará;CURIMÃ;7-CR-6D-CES;Mar;Não Informado;0;0;0;0;0;;;;;;;;
2022;04/2022;Ceará;Ceará;CURIMÃ;7-CR-7D-CES;Mar;Não Informado;0;0;0;0;0;;;;;;;;
2022;04/2022;Ceará;Ceará;CURIMÃ;8-CR-13D-CES;Mar;Não Informado;0;0;0;0;0;;;;;;;;
2022;04/2022;Ceará;Ceará;ESPADA;3-CES-37D-CE;Mar;Não Informado;0;0;0;0;0;;;;;;;;
2022;04/2022;Ceará;Ceará;ESPADA;3-CES-38D-CE;Mar;Não Informado;0;0;0;0;0;;;;;;;;
2022;04/2022;Ceará;Ceará;ESPADA;7-EP-2D-CES;Mar;Não Informado;0;0;0;0;0;;;;;;;;
2022;04/2022;Ceará;Ceará;ESPADA;7-EP-3D-CES;Mar;Não Informado;0;0;0;0;0;;;;;;;;
2022;04/2022;Ceará;Ceará;ESPADA;7-EP-4D-CES;Mar;Não Informado;0;0;0;0;0;;;;;;;;
2022;04/2022;Ceará;Ceará;ESPADA;7-EP-7D-CES;Mar;Não Informado;0;0;0;0;0;;;;;;;;
2022;04/2022;Ceará;Ceará;ESPADA;7-EP-8DP-CES;Mar;Não Informado;0;0;0;0;0;;;;;;;;
2022;04/2022;Ceará;Ceará;XARÉU;7-XA-10D-CES;Mar;Não Informado;0;0;0;0;0;;;;;;;;
2022;04/2022;Ceará;Ceará;XARÉU;7-XA-11D-CES;Mar;Não Informado;0;0;0;0;0;;;;;;;;
2022;04/2022;Ceará;Ceará;XARÉU;7-XA-12D-CES;Mar;Não Informado;0;0;0;0;0;;;;;;;;
2022;04/2022;Ceará;Ceará;XARÉU;7-XA-13D-CES;Mar;Não Informado;0;0;0;0;0;;;;;;;;
2022;04/2022;Ceará;Ceará;XARÉU;7-XA-14-CES;Mar;Não Informado;0;0;0;0;0;;;;;;;;
2022;04/2022;Ceará;Ceará;XARÉU;7-XA-15D-CES;Mar;Não Informado;0;0;0;0;0;;;;;;;;
2022;04/2022;Ceará;Ceará;XARÉU;7-XA-17D-CES;Mar;Não Informado;0;0;0;0;0;;;;;;;;
2022;04/2022;Ceará;Ceará;XARÉU;7-XA-1D-CES;Mar;Não Informado;0;0;0;0;0;;;;;;;;
2022;04/2022;Ceará;Ceará;XARÉU;7-XA-20D-CES;Mar;Não Informado;0;0;0;0;0;;;;;;;;
2022;04/2022;Ceará;Ceará;XARÉU;7-XA-21D-CES;Mar;Não Informado;0;0;0;0;0;;;;;;;;
2022;04/2022;Ceará;Ceará;XARÉU;7-XA-22D-CES;Mar;Não Informado;0;0;0;0;0;;;;;;;;
2022;04/2022;Ceará;Ceará;XARÉU;7-XA-24D-CES;Mar;Não Informado;0;0;0;0;0;;;;;;;;
2022;04/2022;Ceará;Ceará;XARÉU;7-XA-28D-CES;Mar;Não Informado;0;0;0;0;0;;;;;;;;
2022;04/2022;Ceará;Ceará;XARÉU;7-XA-31D-CES;Mar;Não Informado;0;0;0;0;0;;;;;;;;
2022;04/2022;Ceará;Ceará;XARÉU;7-XA-36HP-CES;Mar;Não Informado;0;0;0;0;0;;;;;;;;
2022;04/2022;Ceará;Ceará;XARÉU;7-XA-38HP-CES;Mar;Não Informado;0;0;0;0;0;;;;;;;;
2022;04/2022;Ceará;Ceará;XARÉU;7-XA-39HP-CES;Mar;Não Informado;0;0;0;0;0;;;;;;;;
2022;04/2022;Ceará;Ceará;XARÉU;7-XA-3D-CES;Mar;Não Informado;0;0;0;0;0;;;;;;;;
2022;04/2022;Ceará;Ceará;XARÉU;7-XA-4D-CES;Mar;Não Informado;0;0;0;0;0;;;;;;;;
2022;04/2022;Ceará;Ceará;XARÉU;7-XA-8D-CES;Mar;Não Informado;0;0;0;0;0;;;;;;;;
2022;04/2022;Ceará;Ceará;XARÉU;7-XA-9-CES;Mar;Não Informado;0;0;0;0;0;;;;;;;;
2022;04/2022;Ceará;Ceará;XARÉU;8-XA-25D-CES;Mar;Não Informado;0;0;0;0;0;;;;;;;;
2022;04/2022;Espírito Santo;Campos;ABALONE;7-ABA-2D-ESS;Mar;FPSO ESPIRITO SANTO;0;0;0;0;0;;;;;;;;
2022;04/2022;Espírito Santo;Campos;ARGONAUTA;7-ARGO-10H-ESS;Mar;FPSO ESPIRITO SANTO;2295;53921;0;165;7035;0;8549;68871;;;;;
2022;04/2022;Espírito Santo;Campos;ARGONAUTA;7-ARGO-13H-ESS;Mar;FPSO ESPIRITO SANTO;5131;78402;0;298;832;0;9617;19023;;;;;
2022;04/2022;Espírito Santo;Campos;ARGONAUTA;7-ARGO-14H-ESS;Mar;FPSO ESPIRITO SANTO;2146;38095;0;158;29471;0;6443;93365;;;;;
2022;04/2022;Espírito Santo;Campos;ARGONAUTA;7-ARGO-17H-ESS;Mar;FPSO ESPIRITO SANTO;0;0;0;0;0;;;;;;;;
2022;04/2022;Espírito Santo;Campos;ARGONAUTA;7-ARGO-18H-ESS;Mar;FPSO ESPIRITO SANTO;0;0;0;0;0;;;;;;;;
2022;04/2022;Espírito Santo;Campos;ARGONAUTA;7-ARGO-19H-ESS;Mar;FPSO ESPIRITO SANTO;3499;72185;0;207;58514;0;6021;91963;;;;;
2022;04/2022;Espírito Santo;Campos;ARGONAUTA;7-ARGO-20H-ESS;Mar;FPSO ESPIRITO SANTO;0;0;0;0;0;;;;;;;;
2022;04/2022;Espírito Santo;Campos;ARGONAUTA;7-ARGO-2H-ESS;Mar;FPSO ESPIRITO SANTO;0;0;0;0;0;;;;;;;;
2022;04/2022;Espírito Santo;Campos;ARGONAUTA;7-ARGO-3H-ESS;Mar;FPSO ESPIRITO SANTO;0;0;0;0;0;;;;;;;;
2022;04/2022;Espírito Santo;Campos;ARGONAUTA;7-ARGO-4HC-ESS;Mar;FPSO ESPIRITO SANTO;0;0;0;0;0;;;;;;;;
2022;04/2022;Espírito Santo;Campos;ARGONAUTA;7-ARGO-5H-ESS;Mar;FPSO ESPIRITO SANTO;1213;67621;0;72;90525;0;3368;47303;;;;;
2022;04/2022;Espírito Santo;Campos;ARGONAUTA;7-ARGO-8H-ESS;Mar;FPSO ESPIRITO SANTO;1858;57821;0;144;44549;0;3192;35406;;;;;
2022;04/2022;Espírito Santo;Campos;ARGONAUTA;7-ARGO-9H-ESS;Mar;FPSO ESPIRITO SANTO;927;49132;0;67;28403;0;7644;2726;;;;;
2022;04/2022;Espírito Santo;Campos;ARGONAUTA;7-NAU-1H-ESS;Mar;FPSO ESPIRITO SANTO;0;0;0;0;0;;;;;;;;
2022;04/2022;Espírito Santo;Campos;ARGONAUTA;7-NAU-2H-ESS;Mar;FPSO ESPIRITO SANTO;0;0;0;0;0;;;;;;;;
2022;04/2022;Espírito Santo;Campos;ARGONAUTA;7-NAU-3H-ESS;Mar;FPSO ESPIRITO SANTO;0;0;0;0;0;;;;;;;;
2022;04/2022;Espírito Santo;Campos;ARGONAUTA;7-NAU-4H-ESS;Mar;FPSO ESPIRITO SANTO;0;0;0;0;0;;;;;;;;
2022;04/2022;Espírito Santo;Campos;ARGONAUTA;8-ARGO-11H-ESS;Mar;FPSO ESPIRITO SANTO;;;;;;0;25912;65133;0;0;0;0;0
2022;04/2022;Espírito Santo;Campos;ARGONAUTA;8-ARGO-12H-ESS;Mar;FPSO ESPIRITO SANTO;;;;;;0;22516;79702;0;0;0;0;0
2022;04/2022;Espírito Santo;Campos;ARGONAUTA;8-ARGO-6H-ESS;Mar;FPSO ESPIRITO SANTO;;;;;;0;23949;25168;0;0;0;0;0
2022;04/2022;Espírito Santo;Campos;ARGONAUTA;8-ARGO-7H-ESS;Mar;FPSO ESPIRITO SANTO;;;;;;0;19186;87271;0;0;0;0;0
2022;04/2022;Espírito Santo;Campos;ARGONAUTA;8-NAU-5H-ESS;Mar;FPSO ESPIRITO SANTO;;;;;;0;0;0;0;0;0;0;0
2022;04/2022;Espírito Santo;Campos;ARGONAUTA;8-NAU-6H-ESS;Mar;FPSO ESPIRITO SANTO;;;;;;0;0;0;0;0;0;0;0
2022;04/2022;Espírito Santo;Campos;BALEIA ANÃ;7-BLA-1HA-ESS;Mar;PETROBRAS 58;13711;487;0;736;18968;0;104334;997;;;;;
2022;04/2022;Espírito Santo;Campos;JUBARTE;3-BRSA-149HP-ESS;Mar;PETROBRAS 57;18897;49;0;1234;44974;0;105935;586;;;;;
2022;04/2022;Espírito Santo;Campos;JUBARTE;6-BRSA-1222A-ESS;Mar;PETROBRAS 58;44327;876;0;8498;50989;0;50498;527;;;;;
2022;04/2022;Espírito Santo;Campos;JUBARTE;6-BRSA-631DB-ESS;Mar;Não Informado;0;0;0;0;0;;;;;;;;
2022;04/2022;Espírito Santo;Campos;JUBARTE;6-BRSA-639-ESS;Mar;FPSO CAPIXABA;55365;391;0;11942;10963;0;19859;118;;;;;
2022;04/2022;Espírito Santo;Campos;JUBARTE;7-BAZ-10DA-ESS;Mar;Não Informado;0;0;0;0;0;;;;;;;;
2022;04/2022;Espírito Santo;Campos;JUBARTE;7-BAZ-3-ESS;Mar;Não Informado;0;0;0;0;0;;;;;;;;
2022;04/2022;Espírito Santo;Campos;JUBARTE;7-BAZ-4-ESS;Mar;Não Informado;0;0;0;0;0;;;;;;;;
2022;04/2022;Espírito Santo;Campos;JUBARTE;7-BAZ-8-ESS;Mar;PETROBRAS 58;17379;45;0;3765;1438;0;18364;12;;;;;
2022;04/2022;Espírito Santo;Campos;JUBARTE;7-BAZ-9HA-ESS;Mar;Não Informado;0;0;0;0;0;;;;;;;;
2022;04/2022;Espírito Santo;Campos;JUBARTE;7-BFR-10HP-ESS;Mar;Não Informado;0;0;0;0;0;;;;;;;;
2022;04/2022;Espírito Santo;Campos;JUBARTE;7-BFR-12PA-ESS;Mar;PETROBRAS 58;49093;396;0;13421;26104;0;5343;808;;;;;
2022;04/2022;Espírito Santo;Campos;JUBARTE;7-BFR-13H-ESS;Mar;PETROBRAS 58;19815;446;0;2004;92513;0;67735;167;;;;;
2022;04/2022;Espírito Santo;Campos;JUBARTE;7-BFR-6-ESS;Mar;PETROBRAS 58;;;;;;0;171906;0;0;0;0;0;0
2022;04/2022;Espírito Santo;Campos;JUBARTE;7-BFR-7-ESS;Mar;PETROBRAS 58;30758;442;0;6335;33076;0;12478;799;;;;;
2022;04/2022;Espírito Santo;Campos;JUBARTE;7-CHT-5HA-ESS;Mar;FPSO CAPIXABA;10412;321;0;628;94375;0;22853;597;;;;;
2022;04/2022;Espírito Santo;Campos;JUBARTE;7-CHT-7HP-ESS;Mar;FPSO CAPIXABA;12903;238;0;823;91462;0;18113;934;;;;;
2022;04/2022;Espírito Santo;Campos;JUBARTE;7-CHT-9H-ESS;Mar;Não Informado;0;0;0;0;0;;;;;;;;
2022;04/2022;Espírito Santo;Campos;JUBARTE;7-JUB-11HP-ESS;Mar;PETROBRAS 57;6303;37;0;335;97905;0;58503;82;;;;;
2022;04/2022;Espírito Santo;Campos;JUBARTE;7-JUB-13HP-ESS;Mar;PETROBRAS 57;16758;621;0;1143;59586;0;112819;789;;;;;
2022;04/2022;Espírito Santo;Campos;JUBARTE;7-JUB-14HA-ESS;Mar;PETROBRAS 57;7141;152;0;445;99182;0;64806;672;;;;;
2022;04/2022;Espírito Santo;Campos;JUBARTE;7-JUB-16HP-ESS;Mar;PETROBRAS 57;15686;171;0;1091;34168;0;74768;222;;;;;
2022;04/2022;Espírito Santo;Campos;JUBARTE;7-JUB-18HP-ESS;Mar;Não Informado;0;0;0;0;0;;;;;;;;
2022;04/2022;Espírito Santo;Campos;JUBARTE;7-JUB-19H-ESS;Mar;PETROBRAS 57;11127;858;0;945;46392;0;79079;484;;;;;
2022;04/2022;Espírito Santo;Campos;JUBARTE;7-JUB-24H-ESS;Mar;PETROBRAS 57;13979;66;0;1036;44641;0;118675;677;;;;;
2022;04/2022;Espírito Santo;Campos;JUBARTE;7-JUB-27HP-ESS;Mar;PETROBRAS 57;16837;37;0;1218;48033;0;123110;249;;;;;
2022;04/2022;Espírito Santo;Campos;JUBARTE;7-JUB-2HPA-ESS;Mar;PETROBRAS 57;8185;689;0;687;93134;0;11795;649;;;;;
2022;04/2022;Espírito Santo;Campos;JUBARTE;7-JUB-31H-ESS;Mar;PETROBRAS 57;15937;803;0;1139;83432;0;117645;669;;;;;
2022;04/2022;Espírito Santo;Campos;JUBARTE;7-JUB-33H-ESS;Mar;Não Informado;0;0;0;0;0;;;;;;;;
2022;04/2022;Espírito Santo;Campos;JUBARTE;7-JUB-34H-ESS;Mar;Não Informado;0;0;0;0;0;;;;;;;;
2022;04/2022;Espírito Santo;Campos;JUBARTE;7-JUB-36-ESS;Mar;Não Informado;0;0;0;0;0;;;;;;;;
2022;04/2022;Espírito Santo;Campos;JUBARTE;7-JUB-37H-ESS;Mar;PETROBRAS 58;24635;995;0;1558;50305;0;87696;147;;;;;
2022;04/2022;Espírito Santo;Campos;JUBARTE;7-JUB-38-ESS;Mar;PETROBRAS 58;;;;;;0;90678;1;0;0;0;0;0
2022;04/2022;Espírito Santo;Campos;JUBARTE;7-JUB-44-ESS;Mar;PETROBRAS 58;9571;481;0;1818;1072;0;6529;904;;;;;
2022;04/2022;Espírito Santo;Campos;JUBARTE;7-JUB-45-ESS;Mar;Não Informado;0;0;0;0;0;;;;;;;;
2022;04/2022;Espírito Santo;Campos;JUBARTE;7-JUB-49-ESS;Mar;PETROBRAS 58;;;;;;0;180400;8;0;0;0;0;0
2022;04/2022;Espírito Santo;Campos;JUBARTE;7-JUB-4HP-ESS;Mar;PETROBRAS 57;13336;18;0;816;12149;0;52856;155;;;;;
2022;04/2022;Espírito Santo;Campos;JUBARTE;7-JUB-51H-ESS;Mar;PETROBRAS 57;6890;828;0;497;61776;0;61619;265;;;;;
2022;04/2022;Espírito Santo;Campos;JUBARTE;7-JUB-53H-ESS;Mar;PETROBRAS 57;9335;53;0;659;83902;0;55351;827;;;;;
2022;04/2022;Espírito Santo;Campos;JUBARTE;7-JUB-54HA-ESS;Mar;PETROBRAS 57;16516;313;0;1231;34418;0;97891;35;;;;;
2022;04/2022;Espírito Santo;Campos;JUBARTE;7-JUB-55-ESS;Mar;PETROBRAS 58;1197;382;0;209;35136;0;2642;415;;;;;
2022;04/2022;Espírito Santo;Campos;JUBARTE;7-JUB-57DPA-ESS;Mar;PETROBRAS 58;51461;329;0;8397;71655;0;83104;637;;;;;
2022;04/2022;Espírito Santo;Campos;JUBARTE;7-JUB-58DPA-ESS;Mar;PETROBRAS 58;31230;645;0;6036;1163;0;27537;48;;;;;
2022;04/2022;Espírito Santo;Campos;JUBARTE;7-JUB-6HA-ESS;Mar;PETROBRAS 57;6015;293;0;410;4792;0;9661;882;;;;;
2022;04/2022;Espírito Santo;Campos;JUBARTE;7-JUB-9HP-ESS;Mar;PETROBRAS 57;12350;969;0;1108;84589;0;84118;204;;;;;
2022;04/2022;Espírito Santo;Campos;JUBARTE;8-BFR-5HP-ESS;Mar;FPSO CAPIXABA;;;;;;0;63899;0;0;0;0;0;0
2022;04/2022;Espírito Santo;Campos;JUBARTE;8-CHT-10H-ESS;Mar;FPSO CAPIXABA;;;;;;0;172698;0;0;0;0;0;0
2022;04/2022;Espírito Santo;Campos;JUBARTE;8-CHT-8H-ESS;Mar;FPSO CAPIXABA;;;;;;0;178891;0;0;0;0;0;0
2022;04/2022;Espírito Santo;Campos;JUBARTE;8-JUB-20H-ESS;Mar;PETROBRAS 57;;;;;;0;207716;4;0;0;0;0;0
2022;04/2022;Espírito Santo;Campos;JUBARTE;8-JUB-23HB-ESS;Mar;PETROBRAS 57;;;;;;0;202493;3;0;0;0;0;0
2022;04/2022;Espírito Santo;Campos;JUBARTE;8-JUB-25HA-ESS;Mar;PETROBRAS 57;;;;;;0;315613;7;0;0;0;0;0
2022;04/2022;Espírito Santo;Campos;JUBARTE;8-JUB-28HA-ESS;Mar;PETROBRAS 57;;;;;;0;226983;9;0;0;0;0;0
2022;04/2022;Espírito Santo;Campos;JUBARTE;8-JUB-29H-ESS;Mar;PETROBRAS 57;;;;;;0;247238;3;0;0;0;0;0
2022;04/2022;Espírito Santo;Campos;JUBARTE;8-JUB-30HA-ESS;Mar;PETROBRAS 57;;;;;;0;238460;0;0;0;0;0;0
2022;04/2022;Espírito Santo;Campos;JUBARTE;8-JUB-32H-ESS;Mar;PETROBRAS 57;;;;;;0;30192;1;0;0;0;0;0
2022;04/2022;Espírito Santo;Campos;JUBARTE;8-JUB-39-ESS;Mar;PETROBRAS 58;16198;636;0;3348;81734;0;11096;789;;;;;
2022;04/2022;Espírito Santo;Campos;JUBARTE;8-JUB-42DA-ESS;Mar;PETROBRAS 58;;;;;;0;36480;9;0;0;0;0;0
2022;04/2022;Espírito Santo;Campos;JUBARTE;8-JUB-46D-ESS;Mar;PETROBRAS 58;;;;;;0;117847;0;0;0;0;0;0
2022;04/2022;Espírito Santo;Campos;JUBARTE;8-JUB-47D-ESS;Mar;PETROBRAS 58;;;;;;0;139501;6;0;0;0;0;0
2022;04/2022;Espírito Santo;Campos;JUBARTE;8-JUB-50D-ESS;Mar;PETROBRAS 58;;;;;;0;173539;0;0;0;0;0;0
2022;04/2022;Espírito Santo;Campos;JUBARTE;8-JUB-52H-ESS;Mar;PETROBRAS 57;;;;;;0;104446;3;0;0;0;0;0
2022;04/2022;Espírito Santo;Campos;OSTRA;7-OST-10H-ESS;Mar;FPSO ESPIRITO SANTO;1422;75589;0;81;24971;0;6879;30022;;;;;
2022;04/2022;Espírito Santo;Campos;OSTRA;7-OST-1H-ESS;Mar;FPSO ESPIRITO SANTO;1227;98286;0;87;7014;0;10850;9994;;;;;
2022;04/2022;Espírito Santo;Campos;OSTRA;7-OST-2H-ESS;Mar;FPSO ESPIRITO SANTO;1052;96613;0;69;6398;0;13238;93309;;;;;
2022;04/2022;Espírito Santo;Campos;OSTRA;7-OST-3H-ESS;Mar;FPSO ESPIRITO SANTO;3678;574;0;178;77142;0;17165;64492;;;;;
2022;04/2022;Espírito Santo;Campos;OSTRA;7-OST-6H-ESS;Mar;FPSO ESPIRITO SANTO;1702;41744;0;94;998;0;24178;87904;;;;;
2022;04/2022;Espírito Santo;Campos;OSTRA;7-OST-7H-ESS;Mar;FPSO ESPIRITO SANTO;2034;61022;0;127;87452;0;14012;99895;;;;;
2022;04/2022;Espírito Santo;Campos;OSTRA;7-OST-9H-ESS;Mar;FPSO ESPIRITO SANTO;1023;75184;0;69;40493;0;12625;21684;;;;;
2022;04/2022;Espírito Santo;Campos;OSTRA;9-OST-4-ESS;Mar;FPSO ESPIRITO SANTO;;;;;;0;0;0;0;0;0;0;0
2022;04/2022;Espírito Santo;Espírito Santo;CANAPU;4-BRSA-265-ESS;Mar;Não Informado;0;0;0;0;0;;;;;;;;
2022;04/2022;Espírito Santo;Espírito Santo;CANGOÁ;7-CAN-1D-ESS;Mar;PEROA;0;154;625;1880;52381;0;431;469;;;;;
2022;04/2022;Espírito Santo;Espírito Santo;GOLFINHO;4-BRSA-1001-ESS;Mar;Não Informado;0;0;0;0;0;;;;;;;;
2022;04/2022;Espírito Santo;Espírito Santo;GOLFINHO;7-GLF-27HA-ESS;Mar;Não Informado;0;0;0;0;0;;;;;;;;
