Ano;Mês/Ano;Estado;Bacia;Campo;Poço;Ambiente;Instalação;Produção de Óleo (m³);Produção de Condensado (m³);Produção de Gás Associado (Mm³);Produção de Gás Não Associado (Mm³);Produção de Água (m³);Injeção de Gás (Mm³);Injeção de Água para Recuperação Secundária (m³);Injeção de Água para Descarte (m³);Injeção de Gás Carbônico (Mm³);Injeção de Nitrogênio (Mm³);Injeção de Vapor de Água (t);Injeção de Polímeros (m³);Injeção de Outros Fluidos (m³)
2022;01/2022;Ceará;Ceará;ESPADA;7-EP-7D-CES;Mar;Não Informado;0;0;0;0;0;;;;;;;;
2022;01/2022;Ceará;Ceará;ESPADA;7-EP-8DP-CES;Mar;Não Informado;0;0;0;0;0;;;;;;;;
2022;01/2022;Ceará;Ceará;XARÉU;7-XA-10D-CES;Mar;Não Informado;0;0;0;0;0;;;;;;;;
2022;01/2022;Ceará;Ceará;XARÉU;7-XA-11D-CES;Mar;Não Informado;0;0;0;0;0;;;;;;;;
2022;01/2022;Ceará;Ceará;XARÉU;7-XA-12D-CES;Mar;Não Informado;0;0;0;0;0;;;;;;;;
2022;01/2022;Ceará;Ceará;XARÉU;7-XA-13D-CES;Mar;Não Informado;0;0;0;0;0;;;;;;;;
2022;01/2022;Ceará;Ceará;XARÉU;7-XA-14-CES;Mar;Não Informado;0;0;0;0;0;;;;;;;;
2022;01/2022;Ceará;Ceará;XARÉU;7-XA-15D-CES;Mar;Não Informado;0;0;0;0;0;;;;;;;;
2022;01/2022;Ceará;Ceará;XARÉU;7-XA-17D-CES;Mar;Não Informado;0;0;0;0;0;;;;;;;;
2022;01/2022;Ceará;Ceará;XARÉU;7-XA-1D-CES;Mar;Não Informado;0;0;0;0;0;;;;;;;;
2022;01/2022;Ceará;Ceará;XARÉU;7-XA-20D-CES;Mar;Não Informado;0;0;0;0;0;;;;;;;;
2022;01/2022;Ceará;Ceará;XARÉU;7-XA-21D-CES;Mar;Não Informado;0;0;0;0;0;;;;;;;;
2022;01/2022;Ceará;Ceará;XARÉU;7-XA-22D-CES;Mar;Não Informado;0;0;0;0;0;;;;;;;;
2022;01/2022;Ceará;Ceará;XARÉU;7-XA-24D-CES;Mar;Não Informado;0;0;0;0;0;;;;;;;;
2022;01/2022;Ceará;Ceará;XARÉU;7-XA-28D-CES;Mar;Não Informado;0;0;0;0;0;;;;;;;;
2022;01/2022;Ceará;Ceará;XARÉU;7-XA-31D-CES;Mar;Não Informado;0;0;0;0;0;;;;;;;;
2022;01/2022;Ceará;Ceará;XARÉU;7-XA-36HP-CES;Mar;Não Informado;0;0;0;0;0;;;;;;;;
2022;01/2022;Ceará;Ceará;XARÉU;7-XA-38HP-CES;Mar;Não Informado;0;0;0;0;0;;;;;;;;
2022;01/2022;Ceará;Ceará;XARÉU;7-XA-39HP-CES;Mar;Não Informado;0;0;0;0;0;;;;;;;;
2022;01/2022;Ceará;Ceará;XARÉU;7-XA-3D-CES;Mar;Não Informado;0;0;0;0;0;;;;;;;;
2022;01/2022;Ceará;Ceará;XARÉU;7-XA-4D-CES;Mar;Não Informado;0;0;0;0;0;;;;;;;;
2022;01/2022;Ceará;Ceará;XARÉU;7-XA-8D-CES;Mar;Não Informado;0;0;0;0;0;;;;;;;;
2022;01/2022;Ceará;Ceará;XARÉU;7-XA-9-CES;Mar;Não Informado;0;0;0;0;0;;;;;;;;
2022;01/2022;Ceará;Ceará;XARÉU;8-XA-25D-CES;Mar;Não Informado;0;0;0;0;0;;;;;;;;
2022;01/2022;Espírito Santo;Campos;ABALONE;7-ABA-2D-ESS;Mar;FPSO ESPIRITO SANTO;0;0;0;0;0;;;;;;;;
2022;01/2022;Espírito Santo;Campos;ARGONAUTA;7-ARGO-10H-ESS;Mar;FPSO ESPIRITO SANTO;10701;41357;0;683;3902;0;34461;62898;;;;;
2022;01/2022;Espírito Santo;Campos;ARGONAUTA;7-ARGO-13H-ESS;Mar;FPSO ESPIRITO SANTO;21425;98604;0;1136;91996;0;34262;72962;;;;;
2022;01/2022;Espírito Santo;Campos;ARGONAUTA;7-ARGO-14H-ESS;Mar;FPSO ESPIRITO SANTO;9982;35475;0;631;85044;0;23535;83118;;;;;
2022;01/2022;Espírito Santo;Campos;ARGONAUTA;7-ARGO-17H-ESS;Mar;FPSO ESPIRITO SANTO;0;0;0;0;0;;;;;;;;
2022;01/2022;Espírito Santo;Campos;ARGONAUTA;7-ARGO-18H-ESS;Mar;FPSO ESPIRITO SANTO;6609;66433;0;269;54403;0;6362;30553;;;;;
2022;01/2022;Espírito Santo;Campos;ARGONAUTA;7-ARGO-19H-ESS;Mar;FPSO ESPIRITO SANTO;11620;289;0;632;154;0;15566;62646;;;;;
2022;01/2022;Espírito Santo;Campos;ARGONAUTA;7-ARGO-20H-ESS;Mar;FPSO ESPIRITO SANTO;10920;35866;0;939;89748;0;5777;1221;;;;;
2022;01/2022;Espírito Santo;Campos;ARGONAUTA;7-ARGO-2H-ESS;Mar;FPSO ESPIRITO SANTO;1373;5919;0;64;13258;0;3217;40862;;;;;
2022;01/2022;Espírito Santo;Campos;ARGONAUTA;7-ARGO-3H-ESS;Mar;FPSO ESPIRITO SANTO;938;87396;0;50;3416;0;24603;60035;;;;;
2022;01/2022;Espírito Santo;Campos;ARGONAUTA;7-ARGO-4HC-ESS;Mar;FPSO ESPIRITO SANTO;695;11216;0;52;8132;0;6405;50748;;;;;
2022;01/2022;Espírito Santo;Campos;ARGONAUTA;7-ARGO-5H-ESS;Mar;FPSO ESPIRITO SANTO;4150;19002;0;264;93139;0;10159;56245;;;;;
2022;01/2022;Espírito Santo;Campos;ARGONAUTA;7-ARGO-8H-ESS;Mar;FPSO ESPIRITO SANTO;5876;2685;0;395;44734;0;7980;982;;;;;
2022;01/2022;Espírito Santo;Campos;ARGONAUTA;7-ARGO-9H-ESS;Mar;FPSO ESPIRITO SANTO;3907;33988;0;273;37642;0;29117;41062;;;;;
2022;01/2022;Espírito Santo;Campos;ARGONAUTA;7-NAU-1H-ESS;Mar;FPSO ESPIRITO SANTO;9855;60365;0;688;8183;0;0;35267;;;;;
2022;01/2022;Espírito Santo;Campos;ARGONAUTA;7-NAU-2H-ESS;Mar;FPSO ESPIRITO SANTO;6658;42247;0;950;95004;0;16603;8664;;;;;
2022;01/2022;Espírito Santo;Campos;ARGONAUTA;7-NAU-3H-ESS;Mar;FPSO ESPIRITO SANTO;5934;91168;0;436;7917;0;688;59794;;;;;
2022;01/2022;Espírito Santo;Campos;ARGONAUTA;7-NAU-4H-ESS;Mar;FPSO ESPIRITO SANTO;0;0;0;0;0;;;;;;;;
2022;01/2022;Espírito Santo;Campos;ARGONAUTA;8-ARGO-11H-ESS;Mar;FPSO ESPIRITO SANTO;;;;;;0;42929;38551;0;0;0;0;0
2022;01/2022;Espírito Santo;Campos;ARGONAUTA;8-ARGO-12H-ESS;Mar;FPSO ESPIRITO SANTO;;;;;;0;22344;48766;0;0;0;0;0
2022;01/2022;Espírito Santo;Campos;ARGONAUTA;8-ARGO-6H-ESS;Mar;FPSO ESPIRITO SANTO;;;;;;0;45880;3367;0;0;0;0;0
2022;01/2022;Espírito Santo;Campos;ARGONAUTA;8-ARGO-7H-ESS;Mar;FPSO ESPIRITO SANTO;;;;;;0;31762;7401;0;0;0;0;0
2022;01/2022;Espírito Santo;Campos;ARGONAUTA;8-NAU-5H-ESS;Mar;FPSO ESPIRITO SANTO;;;;;;0;1369;56068;0;0;0;0;0
2022;01/2022;Espírito Santo;Campos;ARGONAUTA;8-NAU-6H-ESS;Mar;FPSO ESPIRITO SANTO;;;;;;0;0;0;0;0;0;0;0
2022;01/2022;Espírito Santo;Campos;BALEIA ANÃ;7-BLA-1HA-ESS;Mar;PETROBRAS 58;13964;9;0;735;1959;0;107449;579;;;;;
2022;01/2022;Espírito Santo;Campos;JUBARTE;3-BRSA-149HP-ESS;Mar;PETROBRAS 57;18280;888;0;1083;10972;0;106821;225;;;;;
2022;01/2022;Espírito Santo;Campos;JUBARTE;6-BRSA-1222A-ESS;Mar;PETROBRAS 58;57435;623;0;11658;44789;0;53239;653;;;;;
2022;01/2022;Espírito Santo;Campos;JUBARTE;6-BRSA-631DB-ESS;Mar;FPSO CIDADE DE ANCHIETA;10775;93;0;2464;55502;0;12025;23;;;;;
2022;01/2022;Espírito Santo;Campos;JUBARTE;6-BRSA-639-ESS;Mar;FPSO CAPIXABA;59347;219;0;12360;12873;0;16146;444;;;;;
2022;01/2022;Espírito Santo;Campos;JUBARTE;7-BAZ-10DA-ESS;Mar;FPSO CIDADE DE ANCHIETA;116;815;0;14;33404;0;42;269;;;;;
2022;01/2022;Espírito Santo;Campos;JUBARTE;7-BAZ-2-ESS;Mar;FPSO CIDADE DE ANCHIETA;;;;;;0;123176;3;0;0;0;0;0
2022;01/2022;Espírito Santo;Campos;JUBARTE;7-BAZ-3-ESS;Mar;FPSO CIDADE DE ANCHIETA;7622;623;0;1669;38317;0;3815;35;;;;;
2022;01/2022;Espírito Santo;Campos;JUBARTE;7-BAZ-4-ESS;Mar;FPSO CIDADE DE ANCHIETA;16541;52;0;3416;48912;0;32073;668;;;;;
2022;01/2022;Espírito Santo;Campos;JUBARTE;7-BAZ-8-ESS;Mar;PETROBRAS 58;16317;45;0;3356;75013;0;15604;5;;;;;
2022;01/2022;Espírito Santo;Campos;JUBARTE;7-BAZ-9HA-ESS;Mar;FPSO CIDADE DE ANCHIETA;9669;638;0;1950;54152;0;82;616;;;;;
2022;01/2022;Espírito Santo;Campos;JUBARTE;7-BFR-10HP-ESS;Mar;Não Informado;0;0;0;0;0;;;;;;;;
2022;01/2022;Espírito Santo;Campos;JUBARTE;7-BFR-12PA-ESS;Mar;PETROBRAS 58;42127;622;0;12526;97484;0;5739;909;;;;;
2022;01/2022;Espírito Santo;Campos;JUBARTE;7-BFR-13H-ESS;Mar;PETROBRAS 58;18197;885;0;1625;58729;0;60035;209;;;;;
2022;01/2022;Espírito Santo;Campos;JUBARTE;7-BFR-6-ESS;Mar;PETROBRAS 58;;;;;;0;135995;0;0;0;0;0;0
2022;01/2022;Espírito Santo;Campos;JUBARTE;7-BFR-7-ESS;Mar;PETROBRAS 58;36828;707;0;7650;30956;0;8715;85;;;;;
2022;01/2022;Espírito Santo;Campos;JUBARTE;7-CHT-5HA-ESS;Mar;FPSO CAPIXABA;11859;453;0;789;81994;0;28807;898;;;;;
2022;01/2022;Espírito Santo;Campos;JUBARTE;7-CHT-7HP-ESS;Mar;FPSO CAPIXABA;18915;74;0;1282;77342;0;26602;353;;;;;
2022;01/2022;Espírito Santo;Campos;JUBARTE;7-CHT-9H-ESS;Mar;FPSO CAPIXABA;7350;719;0;603;96088;0;22694;267;;;;;
2022;01/2022;Espírito Santo;Campos;JUBARTE;7-JUB-11HP-ESS;Mar;PETROBRAS 57;7167;413;0;322;83343;0;57336;632;;;;;
2022;01/2022;Espírito Santo;Campos;JUBARTE;7-JUB-13HP-ESS;Mar;PETROBRAS 57;17637;13;0;1001;13217;0;119037;226;;;;;
2022;01/2022;Espírito Santo;Campos;JUBARTE;7-JUB-14HA-ESS;Mar;PETROBRAS 57;6033;975;0;286;75797;0;65531;28;;;;;
2022;01/2022;Espírito Santo;Campos;JUBARTE;7-JUB-16HP-ESS;Mar;PETROBRAS 57;18754;244;0;1053;55192;0;78595;194;;;;;
2022;01/2022;Espírito Santo;Campos;JUBARTE;7-JUB-18HP-ESS;Mar;Não Informado;0;0;0;0;0;;;;;;;;
2022;01/2022;Espírito Santo;Campos;JUBARTE;7-JUB-19H-ESS;Mar;PETROBRAS 57;11629;22;0;802;32059;0;81146;21;;;;;
2022;01/2022;Espírito Santo;Campos;JUBARTE;7-JUB-24H-ESS;Mar;PETROBRAS 57;14070;764;0;889;68853;0;126985;207;;;;;
2022;01/2022;Espírito Santo;Campos;JUBARTE;7-JUB-27HP-ESS;Mar;PETROBRAS 57;17798;94;0;1152;65793;0;121394;94;;;;;
2022;01/2022;Espírito Santo;Campos;JUBARTE;7-JUB-2HPA-ESS;Mar;PETROBRAS 57;7291;116;0;370;57421;0;8962;685;;;;;
2022;01/2022;Espírito Santo;Campos;JUBARTE;7-JUB-31H-ESS;Mar;PETROBRAS 57;16124;113;0;858;51153;0;107441;41;;;;;
2022;01/2022;Espírito Santo;Campos;JUBARTE;7-JUB-33H-ESS;Mar;Não Informado;0;0;0;0;0;;;;;;;;
2022;01/2022;Espírito Santo;Campos;JUBARTE;7-JUB-34H-ESS;Mar;FPSO CIDADE DE ANCHIETA;36796;94;0;8994;60464;0;25604;694;;;;;
2022;01/2022;Espírito Santo;Campos;JUBARTE;7-JUB-36-ESS;Mar;Não Informado;0;0;0;0;0;;;;;;;;
2022;01/2022;Espírito Santo;Campos;JUBARTE;7-JUB-37H-ESS;Mar;PETROBRAS 58;25966;713;0;1918;32827;0;98443;483;;;;;
2022;01/2022;Espírito Santo;Campos;JUBARTE;7-JUB-38-ESS;Mar;PETROBRAS 58;;;;;;0;119421;0;0;0;0;0;0
2022;01/2022;Espírito Santo;Campos;JUBARTE;7-JUB-44-ESS;Mar;PETROBRAS 58;11848;706;0;2281;44498;0;6945;656;;;;;
2022;01/2022;Espírito Santo;Campos;JUBARTE;7-JUB-45-ESS;Mar;FPSO CAPIXABA;1689;955;0;329;98047;0;4048;738;;;;;
2022;01/2022;Espírito Santo;Campos;JUBARTE;7-JUB-49-ESS;Mar;PETROBRAS 58;;;;;;0;161508;0;0;0;0;0;0
2022;01/2022;Espírito Santo;Campos;JUBARTE;7-JUB-4HP-ESS;Mar;PETROBRAS 57;13969;514;0;753;12653;0;58662;903;;;;;
2022;01/2022;Espírito Santo;Campos;JUBARTE;7-JUB-51H-ESS;Mar;PETROBRAS 57;6853;62;0;558;65085;0;74766;247;;;;;
2022;01/2022;Espírito Santo;Campos;JUBARTE;7-JUB-53H-ESS;Mar;PETROBRAS 57;12654;388;0;717;49365;0;67554;211;;;;;
2022;01/2022;Espírito Santo;Campos;JUBARTE;7-JUB-54HA-ESS;Mar;PETROBRAS 57;16544;916;0;968;52901;0;103632;898;;;;;
2022;01/2022;Espírito Santo;Campos;JUBARTE;7-JUB-55-ESS;Mar;PETROBRAS 58;10045;109;0;1692;57271;0;9330;497;;;;;
2022;01/2022;Espírito Santo;Campos;JUBARTE;7-JUB-57DPA-ESS;Mar;PETROBRAS 58;37452;37;0;7530;1765;0;93037;18;;;;;
2022;01/2022;Espírito Santo;Campos;JUBARTE;7-JUB-58DPA-ESS;Mar;PETROBRAS 58;34469;519;0;7758;64709;0;20873;431;;;;;
2022;01/2022;Espírito Santo;Campos;JUBARTE;7-JUB-6HA-ESS;Mar;PETROBRAS 57;6238;691;0;345;56437;0;9835;649;;;;;
2022;01/2022;Espírito Santo;Campos;JUBARTE;7-JUB-9HP-ESS;Mar;PETROBRAS 57;11308;984;0;745;36733;0;80870;785;;;;;
2022;01/2022;Espírito Santo;Campos;JUBARTE;8-BAZ-7-ESS;Mar;FPSO CIDADE DE ANCHIETA;;;;;;0;90836;6;0;0;0;0;0
2022;01/2022;Espírito Santo;Campos;JUBARTE;8-BFR-5HP-ESS;Mar;FPSO CAPIXABA;;;;;;0;73131;0;0;0;0;0;0
2022;01/2022;Espírito Santo;Campos;JUBARTE;8-CHT-10H-ESS;Mar;FPSO CAPIXABA;;;;;;0;205226;0;0;0;0;0;0
2022;01/2022;Espírito Santo;Campos;JUBARTE;8-CHT-8H-ESS;Mar;FPSO CAPIXABA;;;;;;0;201332;0;0;0;0;0;0
2022;01/2022;Espírito Santo;Campos;JUBARTE;8-JUB-20H-ESS;Mar;PETROBRAS 57;;;;;;0;253334;0;0;0;0;0;0
2022;01/2022;Espírito Santo;Campos;JUBARTE;8-JUB-23HB-ESS;Mar;PETROBRAS 57;;;;;;0;256268;0;0;0;0;0;0
2022;01/2022;Espírito Santo;Campos;JUBARTE;8-JUB-25HA-ESS;Mar;PETROBRAS 57;;;;;;0;377571;0;0;0;0;0;0
2022;01/2022;Espírito Santo;Campos;JUBARTE;8-JUB-28HA-ESS;Mar;PETROBRAS 57;;;;;;0;267773;0;0;0;0;0;0
2022;01/2022;Espírito Santo;Campos;JUBARTE;8-JUB-29H-ESS;Mar;PETROBRAS 57;;;;;;0;235852;0;0;0;0;0;0
2022;01/2022;Espírito Santo;Campos;JUBARTE;8-JUB-30HA-ESS;Mar;PETROBRAS 57;;;;;;0;133920;0;0;0;0;0;0
2022;01/2022;Espírito Santo;Campos;JUBARTE;8-JUB-32H-ESS;Mar;PETROBRAS 57;;;;;;0;50362;0;0;0;0;0;0
2022;01/2022;Espírito Santo;Campos;JUBARTE;8-JUB-39-ESS;Mar;PETROBRAS 58;20680;7;0;4168;82922;0;14831;625;;;;;
2022;01/2022;Espírito Santo;Campos;JUBARTE;8-JUB-42DA-ESS;Mar;PETROBRAS 58;;;;;;0;134061;0;0;0;0;0;0
2022;01/2022;Espírito Santo;Campos;JUBARTE;8-JUB-46D-ESS;Mar;PETROBRAS 58;;;;;;0;130180;0;0;0;0;0;0
2022;01/2022;Espírito Santo;Campos;JUBARTE;8-JUB-47D-ESS;Mar;PETROBRAS 58;;;;;;0;146258;0;0;0;0;0;0
2022;01/2022;Espírito Santo;Campos;JUBARTE;8-JUB-50D-ESS;Mar;PETROBRAS 58;;;;;;0;179524;0;0;0;0;0;0
2022;01/2022;Espírito Santo;Campos;JUBARTE;8-JUB-52H-ESS;Mar;PETROBRAS 57;;;;;;0;139990;0;0;0;0;0;0
2022;01/2022;Espírito Santo;Campos;JUBARTE;8-JUB-60D-ESS;Mar;FPSO CIDADE DE ANCHIETA;;;;;;0;90877;8;0;0;0;0;0
2022;01/2022;Espírito Santo;Campos;OSTRA;7-OST-10H-ESS;Mar;FPSO ESPIRITO SANTO;4119;30393;0;199;56871;0;19768;83349;;;;;
2022;01/2022;Espírito Santo;Campos;OSTRA;7-OST-1H-ESS;Mar;FPSO ESPIRITO SANTO;2703;88239;0;177;77452;0;21574;8753;;;;;
2022;01/2022;Espírito Santo;Campos;OSTRA;7-OST-2H-ESS;Mar;FPSO ESPIRITO SANTO;3320;96311;0;198;24927;0;35722;98573;;;;;
2022;01/2022;Espírito Santo;Campos;OSTRA;7-OST-3H-ESS;Mar;FPSO ESPIRITO SANTO;11747;62815;0;516;5089;0;52267;87053;;;;;
2022;01/2022;Espírito Santo;Campos;OSTRA;7-OST-6H-ESS;Mar;FPSO ESPIRITO SANTO;5239;55757;0;275;79369;0;64962;70165;;;;;
2022;01/2022;Espírito Santo;Campos;OSTRA;7-OST-7H-ESS;Mar;FPSO ESPIRITO SANTO;6965;14209;0;391;71114;0;41106;76943;;;;;
